Vehicle_ID,Vehicle_Type,Brand,Model,Seating_Capacity,Color,Fuel_Type,Mileage_kmpl,NOx_Emissions,CO2_Emissions,Final_Verdict,Price
V4358,Bike,Yamaha,FZ,2,Red,Electric,10.5,0.0,0.0,Eco-Friendly,1.69953
V4359,Auto,Piaggio,Ape,3,Black,Petrol,17.2,0.22,216.4,Commercial Use,93.5
V4360,Auto,Mahindra,Bolero,3,Yellow,Electric,28.3,0.0,0.0,Eco-Friendly,9.76659
V4361,Car,Tata,Harrier,7,Red,Petrol,35.9,0.85,75.1,Fuel Efficient,102.24
V4362,Van,Tata,Harrier,9,Grey,Diesel,24.3,1.69,86.0,High Performance,90.14
V4363,Van,Tata,Harrier,12,Black,CNG,23.5,0.41,198.0,Commercial Use,69.41
V4364,Bike,Honda,Amaze,2,Blue,Diesel,38.3,0.77,184.9,Fuel Efficient,92.22
V4365,Bike,Honda,Amaze,2,Blue,Petrol,36.0,0.61,88.2,Fuel Efficient,104.89
V4366,Van,Force,Toofan,9,Blue,Petrol,22.2,0.63,52.8,Commercial Use,99.97
V4367,Auto,Bajaj,Pulsar,3,Red,Petrol,23.3,0.41,73.3,Commercial Use,96.63
V4368,Van,Tata,Nexon,7,Green,Electric,14.6,0.0,0.0,Eco-Friendly,10.35659
V4369,Auto,Bajaj,Avenger,3,White,CNG,24.9,0.28,207.1,Commercial Use,79.03
V4370,Van,Mahindra,Jeeto,9,Black,Diesel,21.5,0.66,157.9,Commercial Use,90.1
V4371,Bike,TVS,NTorq,2,Green,CNG,44.7,0.67,114.9,Fuel Efficient,72.03
V4372,Van,Force,Traveller,12,Silver,Electric,35.1,0.0,0.0,Eco-Friendly,11.89678
V4373,Bike,Suzuki,Access,2,Red,CNG,19.6,0.66,152.0,Budget Vehicle,60.01
V4374,Car,Hyundai,Verna,4,Silver,Diesel,32.6,1.77,120.7,High Performance,87.75
V4375,Car,Hyundai,Verna,4,Yellow,Electric,29.8,0.0,0.0,Eco-Friendly,29.07355
V4376,Bike,Royal Enfield,Classic 350,2,Yellow,CNG,25.5,1.22,93.4,Budget Vehicle,70.68
V4377,Bike,TVS,NTorq,2,Grey,Diesel,40.3,1.41,175.9,Fuel Efficient,85.79
V4378,Auto,Mahindra,Jeeto,3,Yellow,Electric,17.9,0.0,0.0,Eco-Friendly,9.04537
V4379,Auto,TVS,NTorq,3,Green,Petrol,17.8,0.41,152.2,Commercial Use,107.55
V4380,Van,Toyota,Corolla,9,Silver,CNG,24.4,1.68,208.9,High Performance,75.86
V4381,Car,Toyota,Fortuner,5,White,CNG,26.0,0.64,191.2,Luxury Vehicle,66.11
V4382,Van,Force,Traveller,9,Yellow,Electric,33.6,0.0,0.0,Eco-Friendly,11.40621
V4383,Auto,Piaggio,Porter,3,Grey,Diesel,24.1,1.71,73.1,High Performance,99.32
V4384,Van,Tata,Harrier,7,Red,Diesel,41.2,0.3,227.8,Fuel Efficient,98.52
V4385,Bike,Suzuki,Burgman,2,Blue,Diesel,36.6,0.66,71.9,Fuel Efficient,98.57
V4386,Auto,Mahindra,Jeeto,3,Green,CNG,23.0,0.14,238.7,Commercial Use,65.81
V4387,Bike,Suzuki,Burgman,2,Green,CNG,24.1,0.42,232.2,Budget Vehicle,72.03
V4388,Auto,Mahindra,Jeeto,3,Silver,Electric,18.3,0.0,0.0,Eco-Friendly,10.41983
V4389,Auto,Mahindra,Supro,3,Grey,Diesel,23.9,0.98,136.4,Commercial Use,93.11
V4390,Van,Mahindra,Bolero,12,Blue,Electric,46.2,0.0,0.0,Eco-Friendly,8.42533
V4391,Van,Tata,Nexon,7,White,CNG,16.4,0.23,164.2,Commercial Use,72.2
V4392,Van,Force,Toofan,12,Yellow,Electric,47.0,0.0,0.0,Eco-Friendly,10.63972
V4393,Car,Tata,Altroz,4,Blue,Diesel,17.7,1.47,76.7,Budget Vehicle,91.9
V4394,Car,Hyundai,Creta,7,Yellow,Petrol,46.0,1.05,158.5,Fuel Efficient,98.0
V4395,Van,Toyota,Fortuner,9,White,Petrol,11.0,0.63,164.0,Commercial Use,107.56
V4396,Bike,TVS,Apache,2,Black,Petrol,43.0,0.32,50.9,Fuel Efficient,104.45
V4397,Auto,TVS,NTorq,3,Red,Petrol,28.9,1.91,100.7,High Performance,99.11
V4398,Van,Force,Traveller,12,Grey,Electric,30.2,0.0,0.0,Eco-Friendly,8.01917
V4399,Van,Mahindra,Jeeto,12,Yellow,Petrol,17.1,0.9,135.3,Commercial Use,101.74
V4400,Auto,Piaggio,Porter,3,Black,CNG,24.5,0.75,59.6,Commercial Use,77.98
V4401,Bike,Suzuki,Burgman,2,Black,Petrol,17.4,1.32,64.1,Budget Vehicle,91.94
V4402,Car,Toyota,Corolla,5,Black,Electric,40.8,0.0,0.0,Eco-Friendly,38.35719
V4403,Car,Tata,Harrier,5,White,Electric,21.2,0.0,0.0,Eco-Friendly,26.3248
V4404,Bike,Yamaha,FZ,2,White,Electric,21.8,0.0,0.0,Eco-Friendly,1.37574
V4405,Van,Force,Toofan,12,White,Electric,34.1,0.0,0.0,Eco-Friendly,11.67436
V4406,Auto,Mahindra,Jeeto,3,Black,Petrol,25.3,0.53,225.1,Commercial Use,106.02
V4407,Van,Toyota,Innova,7,Black,CNG,28.0,0.26,211.5,Commercial Use,73.39
V4408,Auto,Bajaj,Avenger,3,Blue,Electric,15.7,0.0,0.0,Eco-Friendly,8.47362
V4409,Car,Tata,Harrier,7,Grey,Petrol,13.1,0.47,202.2,Budget Vehicle,106.55
V4410,Car,Maruti Suzuki,Ertiga,4,Blue,Petrol,31.4,0.4,60.7,Budget Vehicle,105.59
V4411,Van,Toyota,Innova,7,Green,Petrol,18.4,1.7,162.9,High Performance,100.45
V4412,Car,Toyota,Corolla,7,Yellow,Electric,15.4,0.0,0.0,Eco-Friendly,18.87198
V4413,Auto,Mahindra,Supro,3,White,Petrol,28.4,1.22,249.8,Commercial Use,101.92
V4414,Bike,Yamaha,R15,2,White,Diesel,13.3,0.57,231.5,Budget Vehicle,92.93
V4415,Car,Tata,Altroz,5,White,Diesel,36.6,0.63,229.4,Fuel Efficient,97.21
V4416,Van,Force,Traveller,9,Blue,CNG,24.3,1.07,62.2,Commercial Use,63.04
V4417,Auto,TVS,Jupiter,3,Blue,Diesel,17.8,0.17,237.9,Commercial Use,90.14
V4418,Car,Tata,Altroz,7,Grey,Electric,21.8,0.0,0.0,Eco-Friendly,15.29195
V4419,Van,Tata,Altroz,9,Silver,Petrol,16.6,1.14,55.9,Commercial Use,109.67
V4420,Car,Maruti Suzuki,Swift,5,Blue,Petrol,28.5,1.65,73.0,High Performance,109.33
V4421,Auto,Mahindra,Bolero,3,Black,CNG,29.9,0.32,54.8,Commercial Use,70.59
V4422,Car,Maruti Suzuki,Swift,5,Blue,Diesel,40.6,1.53,86.6,Fuel Efficient,99.03
V4423,Van,Force,Traveller,9,Green,Petrol,11.2,1.61,235.8,High Performance,101.37
V4424,Van,Tata,Nexon,9,Blue,Diesel,37.4,0.74,62.1,Fuel Efficient,94.54
V4425,Car,Maruti Suzuki,Swift,7,Yellow,Diesel,20.1,1.76,85.8,High Performance,94.73
V4426,Bike,Royal Enfield,Himalayan,2,Black,Diesel,27.8,0.86,207.9,Budget Vehicle,92.55
V4427,Auto,Piaggio,Porter,3,Grey,Diesel,17.9,1.07,70.3,Commercial Use,94.88
V4428,Auto,Mahindra,Supro,3,Yellow,Diesel,25.2,1.52,187.1,High Performance,96.02
V4429,Van,Tata,Nexon,12,Red,Petrol,43.6,0.18,140.3,Fuel Efficient,107.19
V4430,Auto,TVS,NTorq,3,Green,Electric,15.2,0.0,0.0,Eco-Friendly,10.42353
V4431,Van,Mahindra,Bolero,7,White,CNG,33.4,0.31,227.1,Commercial Use,67.67
V4432,Auto,Bajaj,Pulsar,3,Red,CNG,29.7,0.77,200.5,Commercial Use,69.56999
V4433,Auto,TVS,NTorq,3,Yellow,Electric,20.5,0.0,0.0,Eco-Friendly,9.90455
V4434,Van,Mahindra,Bolero,7,Silver,Petrol,34.4,1.83,207.0,High Performance,107.16
V4435,Van,Toyota,Fortuner,7,Yellow,CNG,39.1,0.53,55.5,Fuel Efficient,74.44
V4436,Bike,TVS,Apache,2,Black,Electric,30.3,0.0,0.0,Eco-Friendly,1.38848
V4437,Auto,Piaggio,Ape,3,Grey,Diesel,18.7,1.79,130.1,High Performance,90.75
V4438,Bike,Suzuki,Access,2,Yellow,Diesel,13.8,2.0,197.4,High Performance,93.2
V4439,Van,Toyota,Fortuner,9,Blue,CNG,29.7,0.22,186.3,Commercial Use,72.3
V4440,Bike,Honda,Jazz,2,Green,Petrol,14.0,0.57,134.7,Luxury Vehicle,98.08
V4441,Auto,TVS,NTorq,3,Yellow,Diesel,28.5,1.44,140.5,Commercial Use,91.48
V4442,Auto,Piaggio,Ape,3,White,Diesel,19.8,1.28,105.5,Commercial Use,86.15
V4443,Bike,TVS,Apache,2,Grey,CNG,12.6,0.43,195.3,Budget Vehicle,73.76
V4444,Auto,Piaggio,Ape,3,Grey,Electric,21.8,0.0,0.0,Eco-Friendly,8.8218
V4445,Car,Toyota,Corolla,4,Red,Diesel,46.0,0.26,65.9,Fuel Efficient,98.1
V4446,Van,Tata,Harrier,9,Green,Electric,44.8,0.0,0.0,Eco-Friendly,8.87958
V4447,Auto,TVS,NTorq,3,Grey,Petrol,15.8,1.67,155.1,High Performance,95.26
V4448,Van,Tata,Harrier,12,Blue,Electric,26.1,0.0,0.0,Eco-Friendly,11.95435
V4449,Van,Toyota,Fortuner,9,Blue,Diesel,47.1,2.0,236.0,Fuel Efficient,86.7
V4450,Auto,Piaggio,Porter,3,Green,Electric,29.9,0.0,0.0,Eco-Friendly,11.01953
V4451,Auto,Bajaj,Avenger,3,Blue,Electric,21.4,0.0,0.0,Eco-Friendly,11.78892
V4452,Auto,TVS,NTorq,3,Green,CNG,23.4,0.91,114.3,Commercial Use,78.03
V4453,Van,Tata,Harrier,9,Silver,CNG,22.5,0.94,243.6,Commercial Use,63.81
V4454,Car,Tata,Nexon,7,Yellow,CNG,46.5,0.38,130.2,Fuel Efficient,63.51
V4455,Bike,Bajaj,Pulsar,2,Red,CNG,35.1,1.76,78.1,Fuel Efficient,65.17
V4456,Auto,Piaggio,Ape,3,Silver,Petrol,21.2,1.6,212.9,High Performance,100.9
V4457,Van,Force,Toofan,9,Blue,Diesel,24.6,0.72,151.8,Commercial Use,90.59
V4458,Car,Hyundai,Creta,7,White,Diesel,34.3,0.98,145.3,Budget Vehicle,97.49
V4459,Auto,Bajaj,Avenger,3,Green,Electric,26.2,0.0,0.0,Eco-Friendly,8.05287
V4460,Auto,Mahindra,Supro,3,Black,Petrol,24.7,0.41,94.0,Commercial Use,96.38
V4461,Van,Toyota,Innova,7,Black,Electric,13.4,0.0,0.0,Eco-Friendly,10.57665
V4462,Auto,TVS,NTorq,3,Silver,CNG,22.6,1.23,248.8,Commercial Use,70.67
V4463,Van,Mahindra,Supro,9,Black,CNG,21.1,1.74,170.6,High Performance,68.5
V4464,Van,Force,Traveller,7,Green,Diesel,17.1,1.03,58.5,Commercial Use,99.81
V4465,Auto,Mahindra,Jeeto,3,Green,Diesel,27.4,1.42,220.6,Commercial Use,94.21
V4466,Van,Toyota,Innova,7,Yellow,Electric,39.0,0.0,0.0,Eco-Friendly,8.08512
V4467,Bike,Honda,Amaze,2,Grey,Petrol,24.6,1.73,228.2,High Performance,95.29
V4468,Car,Tata,Altroz,5,Green,Electric,45.6,0.0,0.0,Eco-Friendly,21.39803
V4469,Auto,Bajaj,Avenger,3,Blue,Diesel,22.2,0.73,237.9,Commercial Use,94.27
V4470,Van,Toyota,Innova,7,Red,Electric,49.6,0.0,0.0,Eco-Friendly,9.08872
V4471,Van,Toyota,Corolla,9,Black,Diesel,12.1,0.14,88.5,Commercial Use,91.58
V4472,Bike,Honda,Amaze,2,Yellow,Petrol,32.4,0.43,239.2,Luxury Vehicle,97.47
V4473,Bike,Suzuki,Burgman,2,Grey,Diesel,10.6,0.77,154.3,Budget Vehicle,96.38
V4474,Van,Mahindra,Supro,7,Yellow,Electric,11.1,0.0,0.0,Eco-Friendly,10.47754
V4475,Auto,Mahindra,Bolero,3,White,Petrol,24.3,1.41,172.0,Commercial Use,106.17
V4476,Bike,Royal Enfield,Himalayan,2,Silver,Petrol,36.9,1.87,216.3,Fuel Efficient,109.02
V4477,Van,Tata,Nexon,7,Grey,Petrol,46.0,0.34,154.4,Fuel Efficient,91.13
V4478,Van,Mahindra,Supro,12,Green,Petrol,20.0,0.97,173.9,Commercial Use,99.52
V4479,Auto,Mahindra,Supro,3,Black,Electric,28.8,0.0,0.0,Eco-Friendly,8.9307
V4480,Auto,TVS,NTorq,3,White,Petrol,20.7,1.88,221.1,High Performance,106.17
V4481,Auto,Bajaj,Pulsar,3,Black,Electric,24.8,0.0,0.0,Eco-Friendly,8.79767
V4482,Car,Ford,Aspire,7,Blue,Petrol,20.5,1.17,157.5,Luxury Vehicle,106.38
V4483,Car,Honda,Jazz,4,Blue,Petrol,15.9,0.23,111.9,Luxury Vehicle,94.29
V4484,Car,Maruti Suzuki,Baleno,4,Silver,Diesel,17.3,1.53,247.4,High Performance,87.47
V4485,Car,Ford,Figo,5,Green,Petrol,36.2,0.61,204.3,Fuel Efficient,94.54
V4486,Car,Honda,Jazz,5,White,Diesel,32.0,1.81,77.5,High Performance,90.7
V4487,Car,Toyota,Innova,5,Red,Electric,15.8,0.0,0.0,Eco-Friendly,30.99393
V4488,Car,Ford,Ecosport,4,Yellow,Diesel,13.1,1.98,123.2,High Performance,95.9
V4489,Van,Force,Traveller,9,Blue,Petrol,15.0,0.75,127.7,Commercial Use,98.25
V4490,Van,Toyota,Innova,12,Yellow,Electric,14.2,0.0,0.0,Eco-Friendly,8.42078
V4491,Van,Tata,Altroz,7,Grey,Electric,46.7,0.0,0.0,Eco-Friendly,11.68432
V4492,Auto,Bajaj,Pulsar,3,Blue,CNG,26.9,1.79,87.9,High Performance,70.14
V4493,Bike,Bajaj,Chetak,2,Red,Petrol,27.9,1.96,193.2,High Performance,105.95
V4494,Car,Toyota,Corolla,4,Blue,Diesel,37.7,0.63,58.8,Fuel Efficient,99.89
V4495,Car,Ford,Ecosport,7,Silver,Diesel,28.1,1.85,98.7,High Performance,92.67
V4496,Van,Toyota,Innova,9,Silver,Petrol,41.2,1.13,148.4,Fuel Efficient,106.57
V4497,Bike,Honda,City,2,Yellow,Petrol,30.3,1.27,198.5,Luxury Vehicle,92.95
V4498,Van,Mahindra,Bolero,7,Red,Electric,23.6,0.0,0.0,Eco-Friendly,8.83524
V4499,Van,Toyota,Fortuner,12,White,Diesel,16.6,1.1,100.5,Commercial Use,91.05
V4500,Bike,Royal Enfield,Himalayan,2,White,CNG,30.7,0.18,238.3,Budget Vehicle,60.31
V4501,Bike,Yamaha,R15,2,Green,Diesel,12.4,0.75,101.3,Budget Vehicle,91.81
V4502,Auto,Piaggio,Porter,3,Green,Diesel,21.7,0.97,83.2,Commercial Use,99.8
V4503,Bike,Suzuki,Access,2,Grey,Electric,47.2,0.0,0.0,Eco-Friendly,1.90958
V4504,Car,Toyota,Corolla,7,Yellow,Diesel,16.4,0.28,192.7,Luxury Vehicle,86.18
V4505,Van,Tata,Harrier,12,Silver,CNG,13.8,1.37,66.8,Commercial Use,60.57
V4506,Van,Tata,Altroz,7,Yellow,Electric,29.7,0.0,0.0,Eco-Friendly,8.12219
V4507,Auto,TVS,NTorq,3,Green,Petrol,27.8,1.94,190.9,High Performance,100.16
V4508,Bike,Royal Enfield,Classic 350,2,Black,Electric,31.6,0.0,0.0,Eco-Friendly,1.70372
V4509,Van,Toyota,Fortuner,9,Yellow,CNG,35.5,0.51,55.0,Fuel Efficient,60.46
V4510,Van,Force,Traveller,7,Black,CNG,41.0,0.66,98.4,Fuel Efficient,71.38
V4511,Auto,Bajaj,Avenger,3,Silver,Petrol,17.2,0.79,122.2,Commercial Use,104.99
V4512,Car,Maruti Suzuki,Swift,7,Yellow,Electric,44.8,0.0,0.0,Eco-Friendly,25.99709
V4513,Van,Force,Toofan,12,Yellow,Electric,29.6,0.0,0.0,Eco-Friendly,9.27309
V4514,Van,Tata,Nexon,9,Grey,Petrol,25.4,0.56,247.8,Commercial Use,101.67
V4515,Car,Toyota,Fortuner,7,Silver,Electric,42.7,0.0,0.0,Eco-Friendly,37.98181
V4516,Auto,Bajaj,Chetak,3,Green,CNG,23.5,1.37,169.5,Commercial Use,62.43
V4517,Car,Tata,Altroz,4,Blue,Electric,22.9,0.0,0.0,Eco-Friendly,33.21226
V4518,Van,Tata,Nexon,9,Grey,CNG,16.7,1.63,75.6,High Performance,78.56999
V4519,Auto,TVS,Apache,3,Red,Diesel,15.1,1.77,78.3,High Performance,99.22
V4520,Bike,Royal Enfield,Himalayan,2,Green,Petrol,10.2,0.68,114.7,Budget Vehicle,96.3
V4521,Bike,TVS,NTorq,2,Grey,Diesel,32.7,1.05,128.3,Budget Vehicle,93.51
V4522,Car,Toyota,Innova,4,Red,CNG,12.3,1.04,138.2,Luxury Vehicle,76.59
V4523,Van,Tata,Harrier,12,Blue,Electric,24.0,0.0,0.0,Eco-Friendly,11.63978
V4524,Van,Toyota,Corolla,9,Red,CNG,16.2,1.73,247.4,High Performance,60.42
V4525,Van,Toyota,Fortuner,12,Black,Petrol,25.3,1.73,201.5,High Performance,98.46
V4526,Car,Toyota,Corolla,4,Silver,Petrol,25.3,0.63,97.6,Luxury Vehicle,94.45
V4527,Car,Toyota,Corolla,4,Yellow,Diesel,41.2,0.32,108.8,Fuel Efficient,87.59
V4528,Car,Tata,Harrier,4,White,CNG,46.7,1.8,222.9,Fuel Efficient,72.65
V4529,Van,Force,Traveller,7,Red,CNG,46.6,0.36,170.5,Fuel Efficient,62.44
V4530,Auto,TVS,Jupiter,3,Red,CNG,16.1,0.74,70.2,Commercial Use,79.13
V4531,Car,Honda,Amaze,5,Yellow,CNG,35.2,0.9,72.0,Fuel Efficient,69.53
V4532,Van,Mahindra,Supro,7,White,Petrol,34.1,1.81,162.4,High Performance,91.37
V4533,Car,Ford,Aspire,4,Blue,CNG,42.8,1.16,173.7,Fuel Efficient,63.61
V4534,Auto,Bajaj,Avenger,3,Grey,Diesel,16.6,1.81,170.5,High Performance,99.91
V4535,Van,Mahindra,Supro,9,Grey,Petrol,13.6,0.3,53.9,Commercial Use,107.91
V4536,Car,Hyundai,i20,4,Black,CNG,13.0,0.96,133.0,Budget Vehicle,75.41
V4537,Car,Tata,Nexon,7,Silver,Diesel,16.8,1.28,72.8,Budget Vehicle,87.19
V4538,Bike,Honda,Amaze,2,Green,Petrol,27.3,0.28,203.6,Luxury Vehicle,101.76
V4539,Car,Tata,Harrier,4,Blue,Diesel,25.4,1.42,131.8,Budget Vehicle,96.83
V4540,Auto,Bajaj,Avenger,3,Yellow,Diesel,23.5,1.03,182.3,Commercial Use,92.56
V4541,Auto,Piaggio,Ape,3,Blue,CNG,22.7,0.78,225.7,Commercial Use,78.12
V4542,Car,Hyundai,Verna,5,Grey,Electric,11.0,0.0,0.0,Eco-Friendly,30.11981
V4543,Bike,Suzuki,Gixxer,2,Grey,CNG,13.6,1.11,148.5,Budget Vehicle,74.23
V4544,Auto,TVS,Jupiter,3,Black,Petrol,18.8,1.84,83.0,High Performance,109.92
V4545,Car,Honda,Amaze,4,Blue,Electric,36.3,0.0,0.0,Eco-Friendly,28.24944
V4546,Van,Force,Toofan,9,Grey,Petrol,34.5,1.97,204.7,High Performance,104.38
V4547,Bike,Yamaha,MT-15,2,Green,Electric,19.8,0.0,0.0,Eco-Friendly,1.52532
V4548,Car,Hyundai,i20,7,Red,Petrol,34.8,0.24,81.7,Budget Vehicle,108.51
V4549,Auto,Mahindra,Jeeto,3,Silver,Diesel,29.3,0.51,155.0,Commercial Use,95.4
V4550,Auto,Bajaj,Chetak,3,White,Electric,29.0,0.0,0.0,Eco-Friendly,11.86594
V4551,Car,Ford,Aspire,7,Grey,Diesel,35.1,1.65,158.6,Fuel Efficient,98.36
V4552,Auto,TVS,Jupiter,3,Green,Petrol,19.4,0.38,233.6,Commercial Use,108.76
V4553,Bike,Suzuki,Burgman,2,Red,Diesel,22.3,1.57,161.8,High Performance,96.73
V4554,Van,Mahindra,Bolero,7,Green,Electric,13.9,0.0,0.0,Eco-Friendly,10.4832
V4555,Bike,Bajaj,Avenger,2,Yellow,Electric,32.2,0.0,0.0,Eco-Friendly,2.70729
V4556,Auto,Mahindra,Supro,3,Green,CNG,19.8,0.61,115.8,Commercial Use,78.03
V4557,Auto,Piaggio,Porter,3,Red,Diesel,24.4,0.66,80.9,Commercial Use,96.13
V4558,Bike,Bajaj,Pulsar,2,Blue,Electric,41.5,0.0,0.0,Eco-Friendly,0.83271
V4559,Bike,TVS,NTorq,2,Red,Diesel,45.6,0.94,167.1,Fuel Efficient,99.23
V4560,Car,Tata,Nexon,5,Yellow,Diesel,33.7,1.69,74.3,High Performance,91.68
V4561,Car,Ford,Aspire,7,White,Petrol,16.2,0.2,211.2,Luxury Vehicle,103.49
V4562,Van,Force,Toofan,7,Yellow,Electric,23.3,0.0,0.0,Eco-Friendly,8.43925
V4563,Auto,Piaggio,Ape,3,Silver,CNG,25.2,0.88,200.9,Commercial Use,74.64
V4564,Auto,Mahindra,Bolero,3,Green,Petrol,23.6,1.78,166.5,High Performance,100.55
V4565,Car,Tata,Harrier,7,Green,Petrol,49.8,1.05,89.1,Fuel Efficient,92.53
V4566,Bike,Royal Enfield,Classic 350,2,Grey,Petrol,27.7,1.63,80.2,High Performance,109.28
V4567,Bike,Yamaha,FZ,2,Black,Diesel,43.2,0.93,224.4,Fuel Efficient,88.34
V4568,Car,Hyundai,Verna,5,Silver,Diesel,40.6,1.75,133.2,Fuel Efficient,98.17
V4569,Auto,TVS,Jupiter,3,Black,Diesel,24.1,0.57,195.2,Commercial Use,85.25
V4570,Van,Toyota,Fortuner,7,Blue,Electric,42.3,0.0,0.0,Eco-Friendly,9.37023
V4571,Bike,Royal Enfield,Himalayan,2,Black,CNG,13.3,0.48,235.1,Budget Vehicle,63.78
V4572,Bike,Bajaj,Chetak,2,Red,CNG,33.9,0.17,85.3,Budget Vehicle,74.0
V4573,Auto,TVS,Jupiter,3,Red,Diesel,20.5,0.44,154.8,Commercial Use,95.89
V4574,Auto,Bajaj,Avenger,3,Green,Diesel,24.1,0.23,196.6,Commercial Use,89.99
V4575,Bike,Suzuki,Burgman,2,White,Diesel,48.1,1.71,245.3,Fuel Efficient,91.87
V4576,Auto,Piaggio,Ape,3,Red,Petrol,20.2,1.33,241.7,Commercial Use,109.22
V4577,Van,Force,Traveller,12,Yellow,Electric,14.5,0.0,0.0,Eco-Friendly,8.87388
V4578,Van,Mahindra,Bolero,12,Grey,Diesel,20.0,1.85,139.4,High Performance,90.88
V4579,Van,Force,Traveller,7,White,Electric,16.4,0.0,0.0,Eco-Friendly,8.08007
V4580,Auto,Piaggio,Porter,3,Red,Diesel,26.4,0.26,146.2,Commercial Use,91.31
V4581,Van,Toyota,Innova,7,Red,CNG,16.5,0.3,85.0,Commercial Use,76.83
V4582,Auto,TVS,Jupiter,3,Yellow,Diesel,28.4,1.11,79.4,Commercial Use,87.46
V4583,Car,Ford,Aspire,7,Black,Electric,36.9,0.0,0.0,Eco-Friendly,32.76243
V4584,Auto,Mahindra,Supro,3,Grey,Electric,22.0,0.0,0.0,Eco-Friendly,8.58596
V4585,Van,Toyota,Corolla,12,Silver,Electric,27.5,0.0,0.0,Eco-Friendly,11.83245
V4586,Bike,Bajaj,Pulsar,2,Blue,CNG,47.0,1.45,190.2,Fuel Efficient,74.18
V4587,Bike,Yamaha,MT-15,2,Blue,Petrol,27.5,0.88,210.3,Budget Vehicle,94.69
V4588,Bike,Suzuki,Access,2,Green,CNG,11.0,0.34,205.4,Budget Vehicle,67.22
V4589,Bike,Royal Enfield,Himalayan,2,White,CNG,18.2,0.84,92.3,Budget Vehicle,75.7
V4590,Auto,Piaggio,Porter,3,Grey,Electric,21.6,0.0,0.0,Eco-Friendly,11.51005
V4591,Auto,Mahindra,Bolero,3,Blue,Petrol,26.9,1.47,58.7,Commercial Use,101.82
V4592,Van,Tata,Nexon,7,Green,Electric,47.0,0.0,0.0,Eco-Friendly,10.55266
V4593,Auto,Mahindra,Jeeto,3,White,Diesel,25.8,1.76,70.8,High Performance,94.12
V4594,Auto,Mahindra,Jeeto,3,Green,Diesel,28.0,0.9,64.0,Commercial Use,95.81
V4595,Van,Tata,Altroz,12,Yellow,Electric,29.8,0.0,0.0,Eco-Friendly,11.48884
V4596,Van,Toyota,Fortuner,9,Blue,Petrol,14.5,1.8,227.4,High Performance,105.23
V4597,Auto,Piaggio,Ape,3,Yellow,Electric,15.6,0.0,0.0,Eco-Friendly,8.15524
V4598,Car,Toyota,Innova,7,Blue,Diesel,11.7,0.46,131.1,Luxury Vehicle,98.5
V4599,Bike,Yamaha,MT-15,2,White,Petrol,10.0,1.17,81.8,Budget Vehicle,96.18
V4600,Bike,TVS,Apache,2,Green,Electric,31.0,0.0,0.0,Eco-Friendly,1.3369
V4601,Car,Hyundai,Creta,7,White,Electric,49.9,0.0,0.0,Eco-Friendly,28.38606
V4602,Van,Tata,Nexon,7,White,CNG,48.0,1.15,141.4,Fuel Efficient,70.59999
V4603,Auto,TVS,Apache,3,Black,Diesel,20.6,1.19,175.1,Commercial Use,92.04
V4604,Car,Maruti Suzuki,Baleno,5,Silver,Electric,38.9,0.0,0.0,Eco-Friendly,32.0948
V4605,Car,Maruti Suzuki,Ertiga,7,Black,CNG,12.7,1.97,70.8,High Performance,79.25
V4606,Bike,TVS,Apache,2,Green,Electric,22.0,0.0,0.0,Eco-Friendly,0.84145
V4607,Car,Maruti Suzuki,Ertiga,7,Red,CNG,19.6,0.62,102.8,Budget Vehicle,63.12
V4608,Van,Mahindra,Jeeto,7,Yellow,Electric,34.1,0.0,0.0,Eco-Friendly,9.48056
V4609,Auto,TVS,Apache,3,Grey,Electric,28.2,0.0,0.0,Eco-Friendly,8.1406
V4610,Car,Ford,Aspire,5,Blue,Electric,33.2,0.0,0.0,Eco-Friendly,36.13017
V4611,Van,Toyota,Corolla,12,Blue,CNG,43.5,0.27,140.3,Fuel Efficient,64.29
V4612,Car,Honda,Amaze,5,Red,Petrol,47.7,1.25,160.5,Fuel Efficient,100.89
V4613,Auto,TVS,Apache,3,Silver,Electric,16.6,0.0,0.0,Eco-Friendly,11.05447
V4614,Bike,Honda,City,2,Yellow,Electric,34.8,0.0,0.0,Eco-Friendly,1.74799
V4615,Auto,Bajaj,Chetak,3,Yellow,Diesel,20.7,0.71,140.4,Commercial Use,91.67
V4616,Bike,Royal Enfield,Classic 350,2,Grey,Diesel,35.4,1.21,103.5,Fuel Efficient,88.12
V4617,Van,Toyota,Fortuner,7,Grey,CNG,38.9,0.24,214.1,Fuel Efficient,68.34999
V4618,Van,Tata,Altroz,12,Black,Petrol,47.0,1.11,126.9,Fuel Efficient,100.76
V4619,Bike,Bajaj,Pulsar,2,Silver,Diesel,15.6,1.87,138.2,High Performance,92.09
V4620,Car,Hyundai,i20,5,Grey,Diesel,10.8,1.22,94.2,Budget Vehicle,86.84
V4621,Bike,Honda,City,2,Red,Petrol,29.4,0.64,201.0,Luxury Vehicle,102.61
V4622,Auto,TVS,Apache,3,Silver,Diesel,21.4,0.34,200.1,Commercial Use,98.94
V4623,Car,Maruti Suzuki,Swift,7,Green,Electric,47.3,0.0,0.0,Eco-Friendly,31.60584
V4624,Van,Mahindra,Jeeto,12,Blue,Diesel,44.0,0.3,238.7,Fuel Efficient,89.37
V4625,Car,Hyundai,i20,7,Yellow,Diesel,23.6,1.28,92.3,Budget Vehicle,94.27
